@line:51    Cycle @2.00: [Fetcher_Impl]	IF: PC=0x0
@line:14711 Cycle @156.00: [Executor]	EX: Result=0x65
@line:48    Cycle @156.00: [WB]	WB: x15 <= 0x25
@line:51    Cycle @156.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @156.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @156.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @157.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @157.00: [Executor]	EX: Bypass rs1 from RegFile=0x29a
@line:248   Cycle @157.00: [Executor]	EX: Bypass rs2 from WB=0x25
@line:14711 Cycle @157.00: [Executor]	EX: Result=0x2bf
@line:51    Cycle @157.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @157.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @157.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @158.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @158.00: [Executor]	EX: Bypass rs1 from RegFile=0x25
@line:206   Cycle @158.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @158.00: [Executor]	EX: Result=0x26
@line:48    Cycle @158.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @158.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @158.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @158.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @159.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @159.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x26
@line:248   Cycle @159.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @159.00: [Executor]	EX: Result=0xffffffc1
@line:14939 Cycle @159.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @159.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @159.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @159.00: [WB]	WB: x10 <= 0x2bf
@line:51    Cycle @159.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @159.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @159.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @160.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @160.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @160.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @160.00: [Executor]	EX: Result=0x65
@line:48    Cycle @160.00: [WB]	WB: x15 <= 0x26
@line:51    Cycle @160.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @160.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @160.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @161.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @161.00: [Executor]	EX: Bypass rs1 from RegFile=0x2bf
@line:248   Cycle @161.00: [Executor]	EX: Bypass rs2 from WB=0x26
@line:14711 Cycle @161.00: [Executor]	EX: Result=0x2e5
@line:51    Cycle @161.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @161.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @161.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @162.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @162.00: [Executor]	EX: Bypass rs1 from RegFile=0x26
@line:206   Cycle @162.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @162.00: [Executor]	EX: Result=0x27
@line:48    Cycle @162.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @162.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @162.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @162.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @163.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @163.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x27
@line:248   Cycle @163.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @163.00: [Executor]	EX: Result=0xffffffc2
@line:14939 Cycle @163.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @163.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @163.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @163.00: [WB]	WB: x10 <= 0x2e5
@line:51    Cycle @163.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @163.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @163.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @164.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @164.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @164.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @164.00: [Executor]	EX: Result=0x65
@line:48    Cycle @164.00: [WB]	WB: x15 <= 0x27
@line:51    Cycle @164.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @164.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @164.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @165.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @165.00: [Executor]	EX: Bypass rs1 from RegFile=0x2e5
@line:248   Cycle @165.00: [Executor]	EX: Bypass rs2 from WB=0x27
@line:14711 Cycle @165.00: [Executor]	EX: Result=0x30c
@line:51    Cycle @165.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @165.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @165.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @166.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @166.00: [Executor]	EX: Bypass rs1 from RegFile=0x27
@line:206   Cycle @166.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @166.00: [Executor]	EX: Result=0x28
@line:48    Cycle @166.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @166.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @166.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @166.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @167.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @167.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x28
@line:248   Cycle @167.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @167.00: [Executor]	EX: Result=0xffffffc3
@line:14939 Cycle @167.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @167.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @167.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @167.00: [WB]	WB: x10 <= 0x30c
@line:51    Cycle @167.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @167.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @167.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @168.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @168.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @168.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @168.00: [Executor]	EX: Result=0x65
@line:48    Cycle @168.00: [WB]	WB: x15 <= 0x28
@line:51    Cycle @168.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @168.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @168.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @169.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @169.00: [Executor]	EX: Bypass rs1 from RegFile=0x30c
@line:248   Cycle @169.00: [Executor]	EX: Bypass rs2 from WB=0x28
@line:14711 Cycle @169.00: [Executor]	EX: Result=0x334
@line:51    Cycle @169.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @169.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @169.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @170.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @170.00: [Executor]	EX: Bypass rs1 from RegFile=0x28
@line:206   Cycle @170.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @170.00: [Executor]	EX: Result=0x29
@line:48    Cycle @170.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @170.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @170.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @170.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @171.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @171.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x29
@line:248   Cycle @171.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @171.00: [Executor]	EX: Result=0xffffffc4
@line:14939 Cycle @171.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @171.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @171.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @171.00: [WB]	WB: x10 <= 0x334
@line:51    Cycle @171.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @171.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @171.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @172.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @172.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @172.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @172.00: [Executor]	EX: Result=0x65
@line:48    Cycle @172.00: [WB]	WB: x15 <= 0x29
@line:51    Cycle @172.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @172.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @172.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @173.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @173.00: [Executor]	EX: Bypass rs1 from RegFile=0x334
@line:248   Cycle @173.00: [Executor]	EX: Bypass rs2 from WB=0x29
@line:14711 Cycle @173.00: [Executor]	EX: Result=0x35d
@line:51    Cycle @173.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @173.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @173.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @174.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @174.00: [Executor]	EX: Bypass rs1 from RegFile=0x29
@line:206   Cycle @174.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @174.00: [Executor]	EX: Result=0x2a
@line:48    Cycle @174.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @174.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @174.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @174.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @175.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @175.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x2a
@line:248   Cycle @175.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @175.00: [Executor]	EX: Result=0xffffffc5
@line:14939 Cycle @175.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @175.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @175.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @175.00: [WB]	WB: x10 <= 0x35d
@line:51    Cycle @175.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @175.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @175.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @176.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @176.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @176.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @176.00: [Executor]	EX: Result=0x65
@line:48    Cycle @176.00: [WB]	WB: x15 <= 0x2a
@line:51    Cycle @176.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @176.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @176.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @177.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @177.00: [Executor]	EX: Bypass rs1 from RegFile=0x35d
@line:248   Cycle @177.00: [Executor]	EX: Bypass rs2 from WB=0x2a
@line:14711 Cycle @177.00: [Executor]	EX: Result=0x387
@line:51    Cycle @177.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @177.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @177.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @178.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @178.00: [Executor]	EX: Bypass rs1 from RegFile=0x2a
@line:206   Cycle @178.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @178.00: [Executor]	EX: Result=0x2b
@line:48    Cycle @178.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @178.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @178.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @178.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @179.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @179.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x2b
@line:248   Cycle @179.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @179.00: [Executor]	EX: Result=0xffffffc6
@line:14939 Cycle @179.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @179.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @179.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @179.00: [WB]	WB: x10 <= 0x387
@line:51    Cycle @179.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @179.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @179.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @180.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @180.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @180.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @180.00: [Executor]	EX: Result=0x65
@line:48    Cycle @180.00: [WB]	WB: x15 <= 0x2b
@line:51    Cycle @180.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @180.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @180.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @181.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @181.00: [Executor]	EX: Bypass rs1 from RegFile=0x387
@line:248   Cycle @181.00: [Executor]	EX: Bypass rs2 from WB=0x2b
@line:14711 Cycle @181.00: [Executor]	EX: Result=0x3b2
@line:51    Cycle @181.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @181.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @181.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @182.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @182.00: [Executor]	EX: Bypass rs1 from RegFile=0x2b
@line:206   Cycle @182.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @182.00: [Executor]	EX: Result=0x2c
@line:48    Cycle @182.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @182.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @182.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @182.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @183.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @183.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x2c
@line:248   Cycle @183.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @183.00: [Executor]	EX: Result=0xffffffc7
@line:14939 Cycle @183.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @183.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @183.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @183.00: [WB]	WB: x10 <= 0x3b2
@line:51    Cycle @183.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @183.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @183.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @184.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @184.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @184.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @184.00: [Executor]	EX: Result=0x65
@line:48    Cycle @184.00: [WB]	WB: x15 <= 0x2c
@line:51    Cycle @184.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @184.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @184.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @185.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @185.00: [Executor]	EX: Bypass rs1 from RegFile=0x3b2
@line:248   Cycle @185.00: [Executor]	EX: Bypass rs2 from WB=0x2c
@line:14711 Cycle @185.00: [Executor]	EX: Result=0x3de
@line:51    Cycle @185.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @185.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @185.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @186.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @186.00: [Executor]	EX: Bypass rs1 from RegFile=0x2c
@line:206   Cycle @186.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @186.00: [Executor]	EX: Result=0x2d
@line:48    Cycle @186.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @186.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @186.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @186.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @187.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @187.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x2d
@line:248   Cycle @187.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @187.00: [Executor]	EX: Result=0xffffffc8
@line:14939 Cycle @187.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @187.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @187.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @187.00: [WB]	WB: x10 <= 0x3de
@line:51    Cycle @187.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @187.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @187.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @188.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @188.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @188.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @188.00: [Executor]	EX: Result=0x65
@line:48    Cycle @188.00: [WB]	WB: x15 <= 0x2d
@line:51    Cycle @188.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @188.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @188.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @189.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @189.00: [Executor]	EX: Bypass rs1 from RegFile=0x3de
@line:248   Cycle @189.00: [Executor]	EX: Bypass rs2 from WB=0x2d
@line:14711 Cycle @189.00: [Executor]	EX: Result=0x40b
@line:51    Cycle @189.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @189.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @189.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @190.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @190.00: [Executor]	EX: Bypass rs1 from RegFile=0x2d
@line:206   Cycle @190.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @190.00: [Executor]	EX: Result=0x2e
@line:48    Cycle @190.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @190.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @190.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @190.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @191.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @191.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x2e
@line:248   Cycle @191.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @191.00: [Executor]	EX: Result=0xffffffc9
@line:14939 Cycle @191.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @191.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @191.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @191.00: [WB]	WB: x10 <= 0x40b
@line:51    Cycle @191.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @191.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @191.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @192.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @192.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @192.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @192.00: [Executor]	EX: Result=0x65
@line:48    Cycle @192.00: [WB]	WB: x15 <= 0x2e
@line:51    Cycle @192.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @192.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @192.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @193.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @193.00: [Executor]	EX: Bypass rs1 from RegFile=0x40b
@line:248   Cycle @193.00: [Executor]	EX: Bypass rs2 from WB=0x2e
@line:14711 Cycle @193.00: [Executor]	EX: Result=0x439
@line:51    Cycle @193.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @193.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @193.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @194.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @194.00: [Executor]	EX: Bypass rs1 from RegFile=0x2e
@line:206   Cycle @194.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @194.00: [Executor]	EX: Result=0x2f
@line:48    Cycle @194.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @194.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @194.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @194.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @195.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @195.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x2f
@line:248   Cycle @195.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @195.00: [Executor]	EX: Result=0xffffffca
@line:14939 Cycle @195.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @195.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @195.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @195.00: [WB]	WB: x10 <= 0x439
@line:51    Cycle @195.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @195.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @195.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @196.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @196.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @196.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @196.00: [Executor]	EX: Result=0x65
@line:48    Cycle @196.00: [WB]	WB: x15 <= 0x2f
@line:51    Cycle @196.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @196.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @196.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @197.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @197.00: [Executor]	EX: Bypass rs1 from RegFile=0x439
@line:248   Cycle @197.00: [Executor]	EX: Bypass rs2 from WB=0x2f
@line:14711 Cycle @197.00: [Executor]	EX: Result=0x468
